id,date,count
2756,1/19,36
2756,1/20,33
2756,1/21,32
2756,1/22,31
2756,1/23,28
2756,1/24,27
2757,1/05,17
2757,1/06,18
2757,1/07,20
2757,1/08,21
2757,1/09,24
2757,1/10,25
2757,1/11,28
2757,1/12,37
2757,1/13,44
2757,1/14,45
2757,1/15,46
2757,1/16,44
2757,1/17,41
2757,1/18,39
2757,1/19,39
2757,1/20,39
2757,1/21,38
2757,1/22,38
2757,1/23,37
2757,1/24,36
2758,1/05,5
2758,1/06,5
2758,1/07,6
2758,1/08,5
2758,1/09,7
2758,1/10,11
2758,1/11,12
2758,1/12,14
2758,1/13,17
2758,1/14,17
2758,1/15,19
2758,1/16,20
2758,1/17,20
2758,1/18,21
2758,1/19,20
2758,1/20,19
2758,1/21,19
2758,1/22,18
2758,1/23,19
2758,1/24,18
2759,1/05,7
2759,1/06,7
2759,1/07,7
2759,1/08,8
2759,1/09,9
2759,1/10,10
2759,1/11,11
2759,1/12,13
2759,1/13,17
2759,1/14,17
2759,1/15,17
2759,1/16,15
2759,1/17,13
2759,1/18,13
2759,1/19,13
2759,1/20,14
2759,1/21,13
2759,1/22,13
2759,1/23,12
2759,1/24,12
2760,1/05,2
2760,1/06,1
2760,1/07,1
2760,1/08,1
2760,1/09,1
2760,1/10,0
2760,1/11,0
2760,1/12,0
2760,1/13,0
2760,1/14,0
2760,1/15,0
2760,1/16,0
2760,1/17,0
2760,1/18,0
2760,1/19,0
2760,1/20,0
2760,1/21,0
2760,1/22,0
2760,1/23,0
2760,1/24,0
2761,1/05,3
2761,1/06,3
2761,1/07,4
2761,1/08,4
2761,1/09,5
2761,1/10,6
2761,1/11,6
2761,1/12,7
2761,1/13,7
2761,1/14,6
2761,1/15,5
2761,1/16,6
2761,1/17,5
2761,1/18,5
2761,1/19,5
2761,1/20,5
2761,1/21,5
2761,1/22,5
2761,1/23,5
2761,1/24,5
2762,1/05,3
2762,1/06,3
2762,1/07,3
2762,1/08,3
2762,1/09,2
2762,1/10,2
2762,1/11,2
2762,1/12,3
2762,1/13,4
2762,1/14,5
2762,1/15,4
2762,1/16,4
2762,1/17,4
2762,1/18,6
2762,1/19,6
2762,1/20,6
2762,1/21,7
2762,1/22,6
2762,1/23,3
2762,1/24,1
2763,1/05,16
2763,1/06,18
2763,1/07,18
2763,1/08,22
2763,1/09,23
2763,1/10,26
2763,1/11,28
2763,1/12,28
2763,1/13,35
2763,1/14,32
2763,1/15,30
2763,1/16,28
2763,1/17,22
2763,1/18,20
2763,1/19,20
2763,1/20,19
2763,1/21,19
2763,1/22,16
2763,1/23,16
2763,1/24,14
2764,1/05,3
2764,1/06,3
2764,1/07,2
2764,1/08,2
2764,1/09,4
2764,1/10,6
2764,1/11,6
2764,1/12,9
2764,1/13,11
2764,1/14,11
2764,1/15,14
2764,1/16,14
2764,1/17,14
2764,1/18,14
2764,1/19,14
2764,1/20,14
2764,1/21,13
2764,1/22,13
2764,1/23,11
2764,1/24,9
2765,1/05,1
2765,1/06,2
2765,1/07,3
2765,1/08,4
2765,1/09,6
2765,1/10,7
2765,1/11,8
2765,1/12,10
2765,1/13,12
2765,1/14,11
2765,1/15,12
2765,1/16,13
2765,1/17,10
2765,1/18,10
2765,1/19,10
2765,1/20,10
2765,1/21,9
2765,1/22,8
2765,1/23,7
2765,1/24,7
2766,1/05,4
2766,1/06,4
2766,1/07,6
2766,1/08,7
2766,1/09,7
2766,1/10,8
2766,1/11,8
2766,1/12,13
2766,1/13,15
2766,1/14,18
2766,1/15,18
2766,1/16,18
2766,1/17,17
2766,1/18,17
2766,1/19,17
2766,1/20,18
2766,1/21,17
2766,1/22,17
2766,1/23,16
2766,1/24,16
2767,1/05,12
2767,1/06,10
2767,1/07,11
2767,1/08,11
2767,1/09,11
2767,1/10,12
2767,1/11,11
2767,1/12,11
2767,1/13,15
2767,1/14,15
2767,1/15,17
2767,1/16,15
2767,1/17,15
2767,1/18,15
2767,1/19,15
2767,1/20,13
2767,1/21,12
2767,1/22,12
2767,1/23,12
2767,1/24,12
2768,1/05,13
2768,1/06,15
2768,1/07,17
2768,1/08,16
2768,1/09,17
2768,1/10,18
2768,1/11,18
2768,1/12,19
2768,1/13,20
2768,1/14,23
2768,1/15,21
2768,1/16,19
2768,1/17,17
2768,1/18,17
2768,1/19,18
2768,1/20,16
2768,1/21,16
2768,1/22,16
2768,1/23,13
2768,1/24,12
2770,1/05,0
2770,1/06,1
2770,1/07,1
2770,1/08,1
2770,1/09,3
2770,1/10,4
2770,1/11,4
2770,1/12,3
2770,1/13,3
2770,1/14,3
2770,1/15,3
2770,1/16,3
2770,1/17,3
2770,1/18,3
2770,1/19,3
2770,1/20,3
2770,1/21,3
2770,1/22,3
2770,1/23,3
2770,1/24,2
2771,1/05,7
2771,1/06,6
2771,1/07,6
2771,1/08,7
2771,1/09,7
2771,1/10,10
2771,1/11,10
2771,1/12,11
2771,1/13,13
2771,1/14,13
2771,1/15,11
2771,1/16,11
2771,1/17,10
2771,1/18,10
2771,1/19,9
2771,1/20,8
2771,1/21,7
2771,1/22,7
2771,1/23,7
2771,1/24,7
2772,1/05,1
2772,1/06,2
2772,1/07,3
2772,1/08,3
2772,1/09,4
2772,1/10,4
2772,1/11,4
2772,1/12,4
2772,1/13,6
2772,1/14,7
2772,1/15,10
2772,1/16,9
2772,1/17,8
2772,1/18,8
2772,1/19,8
2772,1/20,8
2772,1/21,8
2772,1/22,8
2772,1/23,8
2772,1/24,6
2773,1/05,6
2773,1/06,7
2773,1/07,9
2773,1/08,10
2773,1/09,11
2773,1/10,11
2773,1/11,9
2773,1/12,10
2773,1/13,15
2773,1/14,15
2773,1/15,14
2773,1/16,14
2773,1/17,13
2773,1/18,13
2773,1/19,14
2773,1/20,13
2773,1/21,11
2773,1/22,9
2773,1/23,7
2773,1/24,6
2775,1/05,12
2775,1/06,13
2775,1/07,14
2775,1/08,17
2775,1/09,18
2775,1/10,21
2775,1/11,22
2775,1/12,28
2775,1/13,40
2775,1/14,46
2775,1/15,48
2775,1/16,46
2775,1/17,45
2775,1/18,44
2775,1/19,44
2775,1/20,44
2775,1/21,44
2775,1/22,43
2775,1/23,42
2775,1/24,39
2777,1/05,5
2777,1/06,6
2777,1/07,7
2777,1/08,7
2777,1/09,8
2777,1/10,8
2777,1/11,8
2777,1/12,8
2777,1/13,7
2777,1/14,9
2777,1/15,10
2777,1/16,10
2777,1/17,9
2777,1/18,9
2777,1/19,9
2777,1/20,9
2777,1/21,8
2777,1/22,8
2777,1/23,8
2777,1/24,7
2779,1/05,8
2779,1/06,10
2779,1/07,12
2779,1/08,13
2779,1/09,15
2779,1/10,14
2779,1/11,15
2779,1/12,16
2779,1/13,19
2779,1/14,20
2779,1/15,21
2779,1/16,19
2779,1/17,17
2779,1/18,17
2779,1/19,17
2779,1/20,16
2779,1/21,15
2779,1/22,14
2779,1/23,14
2779,1/24,13
2780,1/05,15
2780,1/06,19
2780,1/07,21
2780,1/08,21
2780,1/09,22
2780,1/10,21
2780,1/11,21
2780,1/12,24
2780,1/13,30
2780,1/14,28
2780,1/15,29
2780,1/16,28
2780,1/17,28
2780,1/18,28
2780,1/19,29
2780,1/20,29
2780,1/21,30
2780,1/22,27
2780,1/23,29
2780,1/24,27
2782,1/05,1
2782,1/06,1
2782,1/07,1
2782,1/08,1
2782,1/09,2
2782,1/10,3
2782,1/11,3
2782,1/12,4
2782,1/13,5
2782,1/14,5
2782,1/15,5
2782,1/16,5
2782,1/17,5
2782,1/18,5
2782,1/19,5
2782,1/20,5
2782,1/21,5
2782,1/22,5
2782,1/23,4
2782,1/24,4
2783,1/05,0
2783,1/06,0
2783,1/07,1
2783,1/08,1
2783,1/09,1
2783,1/10,1
2783,1/11,1
2783,1/12,4
2783,1/13,6
2783,1/14,7
2783,1/15,8
2783,1/16,9
2783,1/17,9
2783,1/18,9
2783,1/19,8
2783,1/20,8
2783,1/21,8
2783,1/22,8
2783,1/23,8
2783,1/24,8
2784,1/05,12
2784,1/06,13
2784,1/07,13
2784,1/08,12
2784,1/09,16
2784,1/10,17
2784,1/11,20
2784,1/12,24
2784,1/13,28
2784,1/14,25
2784,1/15,26
2784,1/16,26
2784,1/17,24
2784,1/18,23
2784,1/19,21
2784,1/20,21
2784,1/21,21
2784,1/22,20
2784,1/23,20
2784,1/24,18
2785,1/05,11
2785,1/06,11
2785,1/07,13
2785,1/08,14
2785,1/09,15
2785,1/10,15
2785,1/11,16
2785,1/12,20
2785,1/13,20
2785,1/14,20
2785,1/15,22
2785,1/16,21
2785,1/17,20
2785,1/18,18
2785,1/19,18
2785,1/20,17
2785,1/21,17
2785,1/22,18
2785,1/23,19
2785,1/24,18
2786,1/05,9
2786,1/06,9
2786,1/07,12
2786,1/08,13
2786,1/09,18
2786,1/10,17
2786,1/11,18
2786,1/12,19
2786,1/13,23
2786,1/14,25
2786,1/15,20
2786,1/16,17
2786,1/17,14
2786,1/18,14
2786,1/19,14
2786,1/20,14
2786,1/21,13
2786,1/22,13
2786,1/23,13
2786,1/24,13
2787,1/05,6
2787,1/06,5
2787,1/07,5
2787,1/08,6
2787,1/09,7
2787,1/10,7
2787,1/11,8
2787,1/12,11
2787,1/13,16
2787,1/14,18
2787,1/15,18
2787,1/16,17
2787,1/17,17
2787,1/18,16
2787,1/19,16
2787,1/20,16
2787,1/21,14
2787,1/22,14
2787,1/23,13
2787,1/24,12
2788,1/05,22
2788,1/06,23
2788,1/07,26
2788,1/08,29
2788,1/09,31
2788,1/10,33
2788,1/11,34
2788,1/12,40
2788,1/13,53
2788,1/14,48
2788,1/15,43
2788,1/16,42
2788,1/17,40
2788,1/18,40
2788,1/19,40
2788,1/20,40
2788,1/21,39
2788,1/22,40
2788,1/23,40
2788,1/24,39
2789,1/05,5
2789,1/06,5
2789,1/07,5
2789,1/08,4
2789,1/09,5
2789,1/10,5
2789,1/11,6
2789,1/12,8
2789,1/13,8
2789,1/14,7
2789,1/15,10
2789,1/16,10
2789,1/17,8
2789,1/18,9
2789,1/19,9
2789,1/20,9
2789,1/21,9
2789,1/22,7
2789,1/23,7
2789,1/24,7
2790,1/05,6
2790,1/06,6
2790,1/07,7
2790,1/08,10
2790,1/09,14
2790,1/10,16
2790,1/11,16
2790,1/12,22
2790,1/13,32
2790,1/14,34
2790,1/15,27
2790,1/16,24
2790,1/17,20
2790,1/18,19
2790,1/19,20
2790,1/20,24
2790,1/21,26
2790,1/22,26
2790,1/23,29
2790,1/24,30
2791,1/05,4
2791,1/06,5
2791,1/07,6
2791,1/08,8
2791,1/09,8
2791,1/10,8
2791,1/11,8
2791,1/12,6
2791,1/13,7
2791,1/14,8
2791,1/15,11
2791,1/16,10
2791,1/17,9
2791,1/18,9
2791,1/19,8
2791,1/20,8
2791,1/21,8
2791,1/22,8
2791,1/23,8
2791,1/24,7
2792,1/05,4
2792,1/06,4
2792,1/07,4
2792,1/08,5
2792,1/09,4
2792,1/10,4
2792,1/11,5
2792,1/12,5
2792,1/13,8
2792,1/14,9
2792,1/15,10
2792,1/16,9
2792,1/17,9
2792,1/18,9
2792,1/19,9
2792,1/20,9
2792,1/21,9
2792,1/22,9
2792,1/23,8
2792,1/24,7
2793,1/05,8
2793,1/06,8
2793,1/07,9
2793,1/08,9
2793,1/09,10
2793,1/10,11
2793,1/11,12
2793,1/12,12
2793,1/13,18
2793,1/14,20
2793,1/15,22
2793,1/16,24
2793,1/17,22
2793,1/18,22
2793,1/19,21
2793,1/20,21
2793,1/21,20
2793,1/22,19
2793,1/23,16
2793,1/24,13
2794,1/05,17
2794,1/06,17
2794,1/07,19
2794,1/08,19
2794,1/09,21
2794,1/10,24
2794,1/11,26
2794,1/12,32
2794,1/13,38
2794,1/14,38
2794,1/15,35
2794,1/16,32
2794,1/17,30
2794,1/18,29
2794,1/19,28
2794,1/20,22
2794,1/21,22
2794,1/22,20
2794,1/23,19
2794,1/24,19
2795,1/05,8
2795,1/06,6
2795,1/07,8
2795,1/08,11
2795,1/09,12
2795,1/10,15
2795,1/11,18
2795,1/12,21
2795,1/13,19
2795,1/14,26
2795,1/15,24
2795,1/16,27
2795,1/17,25
2795,1/18,25
2795,1/19,25
2795,1/20,25
2795,1/21,23
2795,1/22,22
2795,1/23,20
2795,1/24,18
2796,1/05,5
2796,1/06,5
2796,1/07,5
2796,1/08,7
2796,1/09,10
2796,1/10,12
2796,1/11,12
2796,1/12,13
2796,1/13,17
2796,1/14,17
2796,1/15,17
2796,1/16,16
2796,1/17,14
2796,1/18,14
2796,1/19,14
2796,1/20,13
2796,1/21,13
2796,1/22,13
2796,1/23,11
2796,1/24,10
2797,1/05,4
2797,1/06,5
2797,1/07,5
2797,1/08,6
2797,1/09,7
2797,1/10,7
2797,1/11,6
2797,1/12,8
2797,1/13,12
2797,1/14,13
2797,1/15,13
2797,1/16,14
2797,1/17,13
2797,1/18,13
2797,1/19,13
2797,1/20,13
2797,1/21,13
2797,1/22,13
2797,1/23,13
2797,1/24,12
2798,1/05,3
2798,1/06,3
2798,1/07,3
2798,1/08,3
2798,1/09,3
2798,1/10,3
2798,1/11,4
2798,1/12,6
2798,1/13,12
2798,1/14,14
2798,1/15,13
2798,1/16,14
2798,1/17,14
2798,1/18,14
2798,1/19,14
2798,1/20,14
2798,1/21,14
2798,1/22,14
2798,1/23,13
2798,1/24,14
2799,1/05,8
2799,1/06,8
2799,1/07,9
2799,1/08,11
2799,1/09,9
2799,1/10,10
2799,1/11,10
2799,1/12,13
2799,1/13,20
2799,1/14,20
2799,1/15,19
2799,1/16,21
2799,1/17,20
2799,1/18,19
2799,1/19,19
2799,1/20,19
2799,1/21,16
2799,1/22,16
2799,1/23,17
2799,1/24,16
2800,1/05,4
2800,1/06,3
2800,1/07,3
2800,1/08,4
2800,1/09,4
2800,1/10,4
2800,1/11,5
2800,1/12,8
2800,1/13,9
2800,1/14,7
2800,1/15,6
2800,1/16,6
2800,1/17,5
2800,1/18,5
2800,1/19,5
2800,1/20,5
2800,1/21,4
2800,1/22,4
2800,1/23,3
2800,1/24,2
2801,1/05,10
2801,1/06,11
2801,1/07,12
2801,1/08,15
2801,1/09,15
2801,1/10,17
2801,1/11,21
2801,1/12,30
2801,1/13,41
2801,1/14,44
2801,1/15,41
2801,1/16,37
2801,1/17,33
2801,1/18,29
2801,1/19,28
2801,1/20,24
2801,1/21,23
2801,1/22,21
2801,1/23,21
2801,1/24,18
2805,1/05,7
2805,1/06,9
2805,1/07,8
2805,1/08,9
2805,1/09,12
2805,1/10,11
2805,1/11,13
2805,1/12,16
2805,1/13,19
2805,1/14,18
2805,1/15,18
2805,1/16,18
2805,1/17,15
2805,1/18,15
2805,1/19,16
2805,1/20,16
2805,1/21,17
2805,1/22,11
2805,1/23,12
2805,1/24,10
2806,1/05,15
2806,1/06,15
2806,1/07,16
2806,1/08,16
2806,1/09,17
2806,1/10,20
2806,1/11,19
2806,1/12,19
2806,1/13,21
2806,1/14,22
2806,1/15,20
2806,1/16,21
2806,1/17,21
2806,1/18,21
2806,1/19,20
2806,1/20,20
2806,1/21,19
2806,1/22,20
2806,1/23,19
2806,1/24,16
2807,1/05,7
2807,1/06,8
2807,1/07,7
2807,1/08,7
2807,1/09,7
2807,1/10,7
2807,1/11,7
2807,1/12,10
2807,1/13,16
2807,1/14,14
2807,1/15,15
2807,1/16,15
2807,1/17,14
2807,1/18,13
2807,1/19,13
2807,1/20,14
2807,1/21,13
2807,1/22,13
2807,1/23,12
2807,1/24,12
2808,1/05,19
2808,1/06,20
2808,1/07,20
2808,1/08,21
2808,1/09,23
2808,1/10,24
2808,1/11,26
2808,1/12,31
2808,1/13,35
2808,1/14,35
2808,1/15,32
2808,1/16,31
2808,1/17,30
2808,1/18,32
2808,1/19,26
2808,1/20,26
2808,1/21,24
2808,1/22,23
2808,1/23,23
2808,1/24,22
2809,1/05,9
2809,1/06,11
2809,1/07,12
2809,1/08,11
2809,1/09,12
2809,1/10,12
2809,1/11,14
2809,1/12,13
2809,1/13,18
2809,1/14,18
2809,1/15,18
2809,1/16,18
2809,1/17,16
2809,1/18,16
2809,1/19,17
2809,1/20,17
2809,1/21,18
2809,1/22,19
2809,1/23,15
2809,1/24,12
2810,1/05,1
2810,1/06,1
2810,1/07,2
2810,1/08,3
2810,1/09,5
2810,1/10,5
2810,1/11,5
2810,1/12,10
2810,1/13,17
2810,1/14,14
2810,1/15,16
2810,1/16,13
2810,1/17,13
2810,1/18,12
2810,1/19,9
2810,1/20,8
2810,1/21,5
2810,1/22,4
2810,1/23,4
2810,1/24,4
2811,1/05,2
2811,1/06,2
2811,1/07,2
2811,1/08,2
2811,1/09,2
2811,1/10,2
2811,1/11,2
2811,1/12,2
2811,1/13,5
2811,1/14,6
2811,1/15,7
2811,1/16,8
2811,1/17,7
2811,1/18,8
2811,1/19,8
2811,1/20,9
2811,1/21,9
2811,1/22,9
2811,1/23,9
2811,1/24,8
2812,1/05,6
2812,1/06,6
2812,1/07,6
2812,1/08,6
2812,1/09,7
2812,1/10,8
2812,1/11,9
2812,1/12,12
2812,1/13,16
2812,1/14,20
2812,1/15,16
2812,1/16,16
2812,1/17,16
2812,1/18,16
2812,1/19,15
2812,1/20,13
2812,1/21,13
2812,1/22,12
2812,1/23,11
2812,1/24,9
2813,1/05,6
2813,1/06,7
2813,1/07,8
2813,1/08,8
2813,1/09,9
2813,1/10,9
2813,1/11,9
2813,1/12,11
2813,1/13,13
2813,1/14,15
2813,1/15,15
2813,1/16,15
2813,1/17,16
2813,1/18,16
2813,1/19,16
2813,1/20,15
2813,1/21,13
2813,1/22,13
2813,1/23,12
2813,1/24,11
2814,1/05,1
2814,1/06,1
2814,1/07,1
2814,1/08,1
2814,1/09,1
2814,1/10,1
2814,1/11,1
2814,1/12,1
2814,1/13,1
2814,1/14,1
2814,1/15,1
2814,1/16,1
2814,1/17,1
2814,1/18,1
2814,1/19,1
2814,1/20,1
2814,1/21,0
2814,1/22,0
2814,1/23,0
2814,1/24,0
2815,1/05,17
2815,1/06,17
2815,1/07,19
2815,1/08,21
2815,1/09,20
2815,1/10,20
2815,1/11,26
2815,1/12,34
2815,1/13,50
2815,1/14,55
2815,1/15,55
2815,1/16,58
2815,1/17,56
2815,1/18,55
2815,1/19,50
2815,1/20,49
2815,1/21,45
2815,1/22,42
2815,1/23,36
2815,1/24,29
2816,1/05,3
2816,1/06,4
2816,1/07,5
2816,1/08,7
2816,1/09,7
2816,1/10,13
2816,1/11,12
2816,1/12,13
2816,1/13,14
2816,1/14,13
2816,1/15,14
2816,1/16,14
2816,1/17,15
2816,1/18,15
2816,1/19,15
2816,1/20,16
2816,1/21,13
2816,1/22,12
2816,1/23,11
2816,1/24,11
2817,1/05,3
2817,1/06,3
2817,1/07,4
2817,1/08,5
2817,1/09,7
2817,1/10,7
2817,1/11,7
2817,1/12,10
2817,1/13,18
2817,1/14,18
2817,1/15,17
2817,1/16,18
2817,1/17,17
2817,1/18,17
2817,1/19,18
2817,1/20,17
2817,1/21,18
2817,1/22,17
2817,1/23,15
2817,1/24,14
2818,1/05,2
2818,1/06,2
2818,1/07,4
2818,1/08,5
2818,1/09,6
2818,1/10,7
2818,1/11,6
2818,1/12,5
2818,1/13,3
2818,1/14,4
2818,1/15,5
2818,1/16,5
2818,1/17,5
2818,1/18,5
2818,1/19,5
2818,1/20,5
2818,1/21,5
2818,1/22,5
2818,1/23,5
2818,1/24,5
2820,1/05,1
2820,1/06,1
2820,1/07,1
2820,1/08,1
2820,1/09,1
2820,1/10,1
2820,1/11,1
2820,1/12,1
2820,1/13,1
2820,1/14,0
2820,1/15,0
2820,1/16,0
2820,1/17,0
2820,1/18,0
2820,1/19,0
2820,1/20,0
2820,1/21,0
2820,1/22,0
2820,1/23,0
2820,1/24,0
2826,1/05,7
2826,1/06,7
2826,1/07,7
2826,1/08,7
2826,1/09,9
2826,1/10,10
2826,1/11,10
2826,1/12,13
2826,1/13,15
2826,1/14,15
2826,1/15,15
2826,1/16,14
2826,1/17,12
2826,1/18,11
2826,1/19,11
2826,1/20,11
2826,1/21,11
2826,1/22,9
2826,1/23,9
2826,1/24,8
2827,1/05,9
2827,1/06,14
2827,1/07,15
2827,1/08,23
2827,1/09,26
2827,1/10,28
2827,1/11,30
2827,1/12,41
2827,1/13,41
2827,1/14,48
2827,1/15,44
2827,1/16,45
2827,1/17,43
2827,1/18,41
2827,1/19,42
2827,1/20,43
2827,1/21,41
2827,1/22,39
2827,1/23,37
2827,1/24,35
2842,1/05,7
2842,1/06,8
2842,1/07,8
2842,1/08,7
2842,1/09,8
2842,1/10,9
2842,1/11,9
2842,1/12,10
2842,1/13,10
2842,1/14,9
2842,1/15,10
2842,1/16,10
2842,1/17,10
2842,1/18,10
2842,1/19,10
2842,1/20,10
2842,1/21,10
2842,1/22,10
2842,1/23,10
2842,1/24,10
2843,1/05,4
2843,1/06,4
2843,1/07,4
2843,1/08,4
2843,1/09,4
2843,1/10,4
2843,1/11,4
2843,1/12,6
2843,1/13,6
2843,1/14,6
2843,1/15,6
2843,1/16,6
2843,1/17,6
2843,1/18,6
2843,1/19,6
2843,1/20,6
2843,1/21,6
2843,1/22,6
2843,1/23,6
2843,1/24,6
2844,1/05,2
2844,1/06,2
2844,1/07,2
2844,1/08,4
2844,1/09,4
2844,1/10,6
2844,1/11,7
2844,1/12,10
2844,1/13,15
2844,1/14,15
2844,1/15,11
2844,1/16,11
2844,1/17,11
2844,1/18,11
2844,1/19,11
2844,1/20,11
2844,1/21,11
2844,1/22,11
2844,1/23,11
2844,1/24,11
2845,1/05,1
2845,1/06,1
2845,1/07,1
2845,1/08,1
2845,1/09,1
2845,1/10,3
2845,1/11,2
2845,1/12,2
2845,1/13,2
2845,1/14,2
2845,1/15,1
2845,1/16,1
2845,1/17,1
2845,1/18,1
2845,1/19,1
2845,1/20,1
2845,1/21,1
2845,1/22,1
2845,1/23,1
2845,1/24,1
2846,1/05,1
2846,1/06,1
2846,1/07,1
2846,1/08,1
2846,1/09,1
2846,1/10,2
2846,1/11,1
2846,1/12,1
2846,1/13,1
2846,1/14,1
2846,1/15,1
2846,1/16,1
2846,1/17,1
2846,1/18,1
2846,1/19,1
2846,1/20,1
2846,1/21,1
2846,1/22,1
2846,1/23,1
2846,1/24,1
2847,1/05,3
2847,1/06,2
2847,1/07,2
2847,1/08,4
2847,1/09,4
2847,1/10,4
2847,1/11,4
2847,1/12,6
2847,1/13,6
2847,1/14,7
2847,1/15,6
2847,1/16,6
2847,1/17,7
2847,1/18,7
2847,1/19,7
2847,1/20,6
2847,1/21,5
2847,1/22,5
2847,1/23,5
2847,1/24,5
2848,1/05,2
2848,1/06,3
2848,1/07,3
2848,1/08,4
2848,1/09,4
2848,1/10,6
2848,1/11,5
2848,1/12,5
2848,1/13,7
2848,1/14,7
2848,1/15,6
2848,1/16,5
2848,1/17,5
2848,1/18,5
2848,1/19,5
2848,1/20,5
2848,1/21,5
2848,1/22,5
2848,1/23,4
2848,1/24,4
2850,1/05,5
2850,1/06,5
2850,1/07,4
2850,1/08,4
2850,1/09,4
2850,1/10,5
2850,1/11,4
2850,1/12,5
2850,1/13,6
2850,1/14,5
2850,1/15,4
2850,1/16,5
2850,1/17,5
2850,1/18,5
2850,1/19,5
2850,1/20,5
2850,1/21,4
2850,1/22,4
2850,1/23,4
2850,1/24,3
2851,1/05,4
2851,1/06,4
2851,1/07,4
2851,1/08,6
2851,1/09,6
2851,1/10,8
2851,1/11,9
2851,1/12,7
2851,1/13,7
2851,1/14,7
2851,1/15,6
2851,1/16,6
2851,1/17,6
2851,1/18,6
2851,1/19,6
2851,1/20,5
2851,1/21,5
2851,1/22,4
2851,1/23,4
2851,1/24,4
2852,1/05,0
2852,1/06,0
2852,1/07,0
2852,1/08,0
2852,1/09,0
2852,1/10,0
2852,1/11,0
2852,1/12,1
2852,1/13,1
2852,1/14,1
2852,1/15,1
2852,1/16,1
2852,1/17,1
2852,1/18,2
2852,1/19,2
2852,1/20,2
2852,1/21,1
2852,1/22,1
2852,1/23,1
2852,1/24,1
2855,1/05,2
2855,1/06,2
2855,1/07,2
2855,1/08,2
2855,1/09,2
2855,1/10,2
2855,1/11,2
2855,1/12,2
2855,1/13,3
2855,1/14,3
2855,1/15,3
2855,1/16,3
2855,1/17,3
2855,1/18,3
2855,1/19,3
2855,1/20,3
2855,1/21,3
2855,1/22,3
2855,1/23,3
2855,1/24,3
2856,1/05,2
2856,1/06,2
2856,1/07,2
2856,1/08,2
2856,1/09,2
2856,1/10,2
2856,1/11,2
2856,1/12,3
2856,1/13,3
2856,1/14,4
2856,1/15,4
2856,1/16,4
2856,1/17,4
2856,1/18,4
2856,1/19,4
2856,1/20,4
2856,1/21,4
2856,1/22,4
2856,1/23,4
2856,1/24,4
2857,1/05,4
2857,1/06,4
2857,1/07,4
2857,1/08,4
2857,1/09,4
2857,1/10,5
2857,1/11,5
2857,1/12,6
2857,1/13,11
2857,1/14,11
2857,1/15,11
2857,1/16,11
2857,1/17,11
2857,1/18,11
2857,1/19,11
2857,1/20,10
2857,1/21,8
2857,1/22,8
2857,1/23,8
2857,1/24,8
2859,1/05,3
2859,1/06,2
2859,1/07,4
2859,1/08,5
2859,1/09,6
2859,1/10,6
2859,1/11,7
2859,1/12,10
2859,1/13,14
2859,1/14,15
2859,1/15,17
2859,1/16,18
2859,1/17,19
2859,1/18,19
2859,1/19,18
2859,1/20,18
2859,1/21,16
2859,1/22,13
2859,1/23,12
2859,1/24,8
2860,1/05,2
2860,1/06,3
2860,1/07,3
2860,1/08,4
2860,1/09,4
2860,1/10,6
2860,1/11,6
2860,1/12,6
2860,1/13,8
2860,1/14,8
2860,1/15,8
2860,1/16,8
2860,1/17,8
2860,1/18,8
2860,1/19,8
2860,1/20,8
2860,1/21,9
2860,1/22,9
2860,1/23,9
2860,1/24,10
2861,1/05,2
2861,1/06,2
2861,1/07,2
2861,1/08,2
2861,1/09,2
2861,1/10,2
2861,1/11,2
2861,1/12,2
2861,1/13,5
2861,1/14,5
2861,1/15,5
2861,1/16,5
2861,1/17,5
2861,1/18,5
2861,1/19,5
2861,1/20,5
2861,1/21,6
2861,1/22,6
2861,1/23,6
2861,1/24,6
2862,1/05,0
2862,1/06,0
2862,1/07,1
2862,1/08,1
2862,1/09,1
2862,1/10,1
2862,1/11,1
2862,1/12,1
2862,1/13,1
2862,1/14,1
2862,1/15,1
2862,1/16,1
2862,1/17,1
2862,1/18,1
2862,1/19,1
2862,1/20,1
2862,1/21,1
2862,1/22,1
2862,1/23,2
2862,1/24,2
2863,1/05,0
2863,1/06,0
2863,1/07,0
2863,1/08,0
2863,1/09,0
2863,1/10,0
2863,1/11,0
2863,1/12,0
2863,1/13,0
2863,1/14,0
2863,1/15,0
2863,1/16,0
2863,1/17,0
2863,1/18,0
2863,1/19,0
2863,1/20,0
2863,1/21,1
2863,1/22,1
2863,1/23,1
2863,1/24,1
2864,1/05,0
2864,1/06,0
2864,1/07,0
2864,1/08,0
2864,1/09,0
2864,1/10,0
2864,1/11,0
2864,1/12,0
2864,1/13,0
2864,1/14,0
2864,1/15,0
2864,1/16,0
2864,1/17,0
2864,1/18,1
2864,1/19,1
2864,1/20,1
2864,1/21,1
2864,1/22,1
2864,1/23,1
2864,1/24,1
2874,1/05,0
2874,1/06,0
2874,1/07,0
2874,1/08,0
2874,1/09,0
2874,1/10,0
2874,1/11,1
2874,1/12,3
2874,1/13,4
2874,1/14,4
2874,1/15,3
2874,1/16,3
2874,1/17,3
2874,1/18,3
2874,1/19,3
2874,1/20,3
2874,1/21,3
2874,1/22,3
2874,1/23,3
2874,1/24,3
2875,1/05,0
2875,1/06,0
2875,1/07,1
2875,1/08,1
2875,1/09,1
2875,1/10,2
2875,1/11,2
2875,1/12,2
